,word,OA_frequency,NOA_frequency,oa_noa,expected_oa,expected_noa,chi_square,p_value,depletion_rate
227,Frail Elderly,320,465,785,349.5782354524847,435.4217645475153,4.511902029734561,0.033659790644643875,0.9153887958322137
228,Osteitis Deformans,13,10,23,10.242419637461335,12.757580362538665,1.338484398960091,0.24730142442738873,1.2692313398733341
229,Aldehyde-Ketone Transferases,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
230,Eyeglasses,67,90,157,69.91564709049693,87.08435290950307,0.21920732053744812,0.6396445651751994,0.9582976456368487
231,"Neoplasms, Bone Tissue",0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
232,Red Meat,88,161,249,110.88532564034227,138.11467435965773,8.515293862310365,0.003521740496111828,0.7936126759047354
233,Preoperative Period,286,550,836,372.28968769207285,463.71031230792715,36.05755802251653,1.9157428781789745e-09,0.7682189688707023
234,Parasympathetic Nervous System,32,49,81,36.07113002758122,44.92886997241878,0.8283802238393102,0.3627413226959546,0.8871360552201082
235,Breath Tests,211,286,497,221.32532868775144,275.67467131224856,0.8684327168530581,0.3513895645428806,0.9533477313736715
236,Spinal Osteochondrosis,0,2,2,0.890645185866203,1.109354814133797,1.6056994110791034,0.20509738754846735,0.0
237,Blood Pressure Determination,248,303,551,245.37274870613894,305.6272512938611,0.05071499937857573,0.8218237596081926,1.0107071845089346
238,Fetal Monitoring,20,55,75,33.39919446998261,41.60080553001739,9.691274868900043,0.0018514503953712274,0.598816837273573
239,Estuaries,118,331,449,199.94984422696257,249.05015577303743,60.55286803309229,7.162865435099368e-15,0.590147996644891
240,Fungemia,32,45,77,34.289839655848816,42.710160344151184,0.2756793356897763,0.5995472195294014,0.9332210451016724
241,Pia Mater,5,5,10,4.4532259293310155,5.5467740706689845,0.12103211328862662,0.7279177643039056,1.1227815698879495
242,Endoscopy,319,926,1245,554.4266282017114,690.5733717982886,180.22980303129958,4.317627446723002e-41,0.5753691900309331
243,Fiber Optic Technology,57,83,140,62.34516301063421,77.65483698936579,0.8261875899561963,0.36337724879702216,0.9142649926230446
244,"Chemistry Techniques, Analytical",64,261,325,144.729842703258,180.270157296742,81.18385049717503,2.0566580659894605e-19,0.4422032029097155
245,Cytochrome P-450 CYP3A Inhibitors,23,37,60,26.71935557598609,33.28064442401391,0.9334024637516145,0.3339803549347668,0.8607992035807613
246,ADAMTS7 Protein,2,2,4,1.781290371732406,2.218709628267594,0.048412845315450724,0.8258484198571171,1.1227815698879495
247,Industrial Microbiology,102,232,334,148.7377460396559,185.2622539603441,26.47730975206371,2.666518607729989e-07,0.6857707792129991
248,Ephrin-A4,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
249,Advanced Cardiac Life Support,16,57,73,32.50854928411641,40.49145071588359,15.114011740830602,0.00010120929217538664,0.4921782224166354
250,Trismus,7,42,49,21.820807053721975,27.179192946278025,18.148152539199764,2.0436759763016554e-05,0.32079473425369986
251,Intestinal Atresia,6,16,22,9.797097044528233,12.202902955471767,2.6531726204571626,0.10334345765009478,0.6124263108479724
252,Cinnamomum aromaticum,0,2,2,0.890645185866203,1.109354814133797,1.6056994110791034,0.20509738754846735,0.0
253,Mechlorethamine,6,7,13,5.78919370813032,7.21080629186968,0.01383912333618443,0.9063530653774399,1.0364137568196459
254,Behavioral Medicine,19,25,44,19.594194089056465,24.405805910943535,0.032485441393621625,0.8569663702013939,0.9696749921759564
255,HTLV-I Infections,24,15,39,17.36758112439096,21.63241887560904,4.566296211726076,0.03260699019062754,1.381885009092861
256,Corrinoids,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
257,Nestin,23,24,47,20.93016186785577,26.06983813214423,0.3690283262177102,0.5435343905272315,1.0988926003158654
258,Computer Storage Devices,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
259,Hematopoietic System,5,2,7,3.1172581505317103,3.8827418494682897,2.0500681880793836,0.15219937301565825,1.6039736712684993
260,Tongue Neoplasms,61,97,158,70.36096968343004,87.63903031656996,2.2452741932136866,0.1340231499238908,0.8669579210527205
261,Microphthalmia-Associated Transcription Factor,18,8,26,11.57838741626064,14.42161258373936,6.420955324689329,0.011278147515334697,1.5546206352294685
262,Edrophonium,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
263,Coronary Angiography,911,1542,2453,1092.376320464898,1360.623679535102,54.29357267366514,1.7266566286566861e-13,0.8339616878662226
264,Accounting,2,4,6,2.671935557598609,3.328064442401391,0.3046413079560705,0.5809872619892082,0.7485210465919663
265,Periodontal Debridement,9,35,44,19.594194089056465,24.405805910943535,10.326852354722694,0.0013110860943374265,0.4593197331359794
266,Spouses,280,341,621,276.545330211456,344.454669788544,0.07780477983107006,0.7802946452365856,1.0124922369359932
267,Radioimmunotherapy,25,23,48,21.375484460788872,26.624515539211128,1.1080095122991613,0.29251504598892875,1.1695641352999475
268,Philadelphia,101,99,200,89.0645185866203,110.9354814133797,2.8835977642354633,0.0894858806272628,1.134009385586829
269,Loranthaceae,0,2,2,0.890645185866203,1.109354814133797,1.6056994110791034,0.20509738754846735,0.0
270,"Syphilis, Cutaneous",5,6,11,4.898548522264116,6.101451477735884,0.0037879903473942555,0.950923862039187,1.020710518079954
271,Plant Stomata,95,55,150,66.79838893996522,83.20161106003478,21.465517971564225,3.602487648936386e-06,1.422189988524736
272,Survivin,51,53,104,46.31354966504256,57.68645033495744,0.8549475905549425,0.3551564458460754,1.1011896166208734
273,Antimanic Agents,44,112,156,69.47032449756384,86.52967550243616,16.835621441629982,4.0760974272230853e-05,0.6333639625008946
274,Dicrocoelium,4,1,5,2.2266129646655077,2.7733870353344923,2.5463719883907867,0.11054784502486541,1.7964505118207192
275,Hormones,138,176,314,139.83129418099386,174.16870581900614,0.04323857543112796,0.8352766952450292,0.9869035455066053
276,Oxidative Phosphorylation,84,28,112,49.876130408507365,62.123869591492635,42.09042574465851,8.714882856551919e-11,1.6841723548319243
277,Adrenal Cortex Function Tests,3,8,11,4.898548522264116,6.101451477735884,1.3265863102285813,0.24941342585258072,0.6124263108479724
278,Autonomic Nervous System,199,314,513,228.45049017468108,284.5495098253189,6.8446695236706,0.008890614436641832,0.8710858963263234
279,Rhinoplasty,62,188,250,111.33064823327537,138.66935176672462,39.40745880755388,3.4398053360972786e-10,0.5568996586644229
280,Lipopeptides,56,67,123,54.774678930771486,68.22532106922851,0.0494173536932267,0.8240802405883983,1.022370209979271
281,Cytodiagnosis,87,136,223,99.30693822408163,123.69306177591837,2.7496661821673887,0.0972747355323043,0.8760717182085347
282,Weevils,44,68,112,49.876130408507365,62.123869591492635,1.248100687687744,0.26391554590389843,0.8821855191976746
283,Finger Phalanges,19,41,60,26.71935557598609,33.28064442401391,4.020644141184767,0.044946543990527874,0.711094994262368
284,Radiotherapy,325,471,796,354.4767839747488,441.5232160252512,4.419080609835454,0.035539180276468345,0.916844246767798
285,Medical Errors,248,478,726,323.3042024694317,402.6957975305683,31.621800921867518,1.8731488645904412e-08,0.7670794196479656
286,Clay,52,203,255,113.55726119794089,141.44273880205913,60.15935782562124,8.747999927892617e-15,0.4579187579150853
287,Aluminum Oxide,42,115,157,69.91564709049693,87.08435290950307,20.09465435875959,7.3702388778747755e-06,0.6007238972648902
288,General Practice,465,423,888,395.44646252459415,492.55353747540585,22.055163131227705,2.649261127326149e-06,1.1758861035988661
289,Statistical Distributions,35,45,80,35.625807434648124,44.374192565351876,0.019818749288356273,0.8880444704151961,0.9824338736519558
290,Otologic Surgical Procedures,28,106,134,59.6732274530356,74.32677254696439,30.30851338079633,3.6850493432859496e-08,0.4692221486098893
291,"Radiography, Bitewing",22,29,51,22.711452239588176,28.288547760411824,0.04017964726074706,0.8411297416262729,0.9686742955896036
292,Fenbendazole,2,8,10,4.4532259293310155,5.5467740706689845,2.4364633713634913,0.11854322300049258,0.4491126279551798
293,Dithioerythritol,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
294,beta-Tocopherol,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
295,Naphthalimides,5,10,15,6.679838893996522,8.320161106003477,0.7616032698901765,0.3828272487278863,0.7485210465919663
296,Otolaryngology,61,224,285,126.91693898593392,158.08306101406606,61.721148309679535,3.957073657273275e-15,0.48062930360115735
297,Complement C4b-Binding Protein,1,2,3,1.3359677787993045,1.6640322212006955,0.15232065397803524,0.6963274499544883,0.7485210465919663
298,Light,765,952,1717,764.6188920661352,952.3811079338648,0.0003424604940974224,0.9852354398518388,1.0004984286130243
299,Facial Neoplasms,16,82,98,43.64161410744395,54.35838589255605,31.563526365618124,1.930211595982664e-08,0.3666225534327998
300,MyoD Protein,7,6,13,5.78919370813032,7.21080629186968,0.45655255757253166,0.4992395626903302,1.2091493829562532
301,"Receptor, Adenosine A1",20,11,31,13.805000380926147,17.194999619073855,5.01193775098856,0.02517311506418902,1.4487504127586446
302,Glucosephosphates,2,4,6,2.671935557598609,3.328064442401391,0.3046413079560705,0.5809872619892082,0.7485210465919663
303,"Anesthesia, Caudal",7,10,17,7.570484079862726,9.429515920137275,0.07750378841024826,0.7807091402155077,0.9246436457900761
304,Implosive Therapy,49,76,125,55.665324116637684,69.33467588336231,1.438855982387073,0.2303245570873202,0.8802607507921525
305,Pepsinogen A,7,9,16,7.125161486929624,8.874838513070376,0.003963749857671209,0.9497996955259385,0.9824338736519558
306,Dual MEDICAID MEDICARE Eligibility,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
307,"Hemorrhagic Fever Virus, Crimean-Congo",12,15,27,12.02371000919374,14.97628999080626,8.429163439224515e-05,0.9926746868064081,0.9980280621226217
308,Convallaria,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
309,Alkynes,20,25,45,20.039516681989568,24.960483318010432,0.0001404860573204128,0.9905431499012815,0.9980280621226217
310,Sperm Banks,4,14,18,8.015806672795827,9.984193327204173,3.627086251231474,0.05684625805749992,0.49901403106131087
311,Pentanols,7,10,17,7.570484079862726,9.429515920137275,0.07750378841024826,0.7807091402155077,0.9246436457900761
312,Minichromosome Maintenance Complex Component 4,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
313,Larix,13,10,23,10.242419637461335,12.757580362538665,1.338484398960091,0.24730142442738873,1.2692313398733341
314,Differential Thermal Analysis,2,19,21,9.351774451595132,11.648225548404868,10.419571250422942,0.0012468683800520514,0.21386315616913323
315,Pharmacies,94,94,188,83.72064747142308,104.27935252857692,2.275403729826186,0.1314408926139998,1.1227815698879495
316,Aortic Valve Prolapse,2,2,4,1.781290371732406,2.218709628267594,0.048412845315450724,0.8258484198571171,1.1227815698879495
317,Gene Knockdown Techniques,475,176,651,289.9050079994491,361.0949920005509,213.05569261248905,2.9595293060634455e-48,1.6384677287151337
318,Potassium Citrate,6,4,10,4.4532259293310155,5.5467740706689845,0.9685868320565187,0.32503287192853253,1.3473378838655394
319,Connectin,11,8,19,8.461129265728928,10.538870734271072,1.3734484772323736,0.24122027016204028,1.300062870396573
320,"Hypersomnolence, Idiopathic",5,8,13,5.78919370813032,7.21080629186968,0.19395843453298345,0.659642266411539,0.8636781306830381
321,Serum Globulins,7,2,9,4.007903336397914,4.992096663602086,4.027110296797472,0.04477457096189828,1.7465491087145881
322,Pyrans,23,29,52,23.15677483252128,28.84322516747872,0.0019135250041069135,0.9651085800178975,0.9932298502854938
323,Nitrogen Radioisotopes,5,7,12,5.343871115197218,6.656128884802782,0.0398928388196257,0.8416902502412655,0.935651308239958
324,Fertilins,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
325,Radon Daughters,2,24,26,11.57838741626064,14.42161258373936,14.285526267303284,0.00015706797260224483,0.17273562613660762
326,Ammonium Compounds,74,202,276,122.90903564953601,153.090964350464,35.08762006611843,3.151983098928723e-09,0.6020712766065817
327,"Transcription Termination, Genetic",3,1,4,1.781290371732406,2.218709628267594,1.5032294908806607,0.22017511989519356,1.6841723548319243
328,Olfactory Mucosa,38,24,62,27.610000761852294,34.38999923814771,7.048945229470645,0.007931194053673077,1.3763128921207124
329,Vascular Endothelial Growth Factor C,27,17,44,19.594194089056465,24.405805910943535,5.046343040853657,0.024677969873007206,1.377959199407938
330,Proto-Oncogene Proteins c-akt,356,244,600,267.1935557598609,332.8064442401391,53.2135835860685,2.9918276611022703e-13,1.3323674629337001
331,Procyonidae,5,2,7,3.1172581505317103,3.8827418494682897,2.0500681880793836,0.15219937301565825,1.6039736712684993
332,Histone Deacetylase 1,14,10,24,10.687742230394436,13.312257769605564,1.8506394145846408,0.17370904497109207,1.3099118315359413
333,Workers' Compensation,49,102,151,67.24371153289833,83.75628846710167,8.92347970222139,0.0028152760852145865,0.7286926744968149
334,Health Insurance Portability and Accountability Act,11,22,33,14.695645566792349,18.30435443320765,1.6755271937583882,0.19551984496803862,0.7485210465919663
335,Hazard Analysis and Critical Control Points,14,32,46,20.48483927492267,25.51516072507733,3.7010537797516783,0.054378114653977246,0.6834322599317953
336,Bulimia,56,88,144,64.12645338236662,79.87354661763338,1.8566258752465823,0.17301472824393893,0.8732745543572941
337,Neutron Activation Analysis,0,11,11,4.898548522264116,6.101451477735884,8.831346760935068,0.0029609978784664133,0.0
338,Homogentisic Acid,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
339,Uroporphyrinogen III Synthetase,0,2,2,0.890645185866203,1.109354814133797,1.6056994110791034,0.20509738754846735,0.0
340,Amblycera,0,3,3,1.3359677787993045,1.6640322212006955,2.408549116618655,0.12067416358653409,0.0
341,Genetic Privacy,29,20,49,21.820807053721975,27.179192946278025,4.258336383007178,0.039058154079701236,1.3290067561938994
342,Actinomycetales,65,30,95,42.30564632864464,52.69435367135536,21.94809474251337,2.8012485985703533e-06,1.5364379377414046
343,Measles-Mumps-Rubella Vaccine,49,50,99,44.08693670037705,54.91306329962295,0.987084469200128,0.32045600120867146,1.1114403419092833
344,Rhodospirillum rubrum,3,1,4,1.781290371732406,2.218709628267594,1.5032294908806607,0.22017511989519356,1.6841723548319243
345,"Social Work, Psychiatric",1,14,15,6.679838893996522,8.320161106003477,8.70694036170187,0.0031700081260436605,0.14970420931839326
346,"Fusion Regulatory Protein 1, Light Chains",0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
347,Nebraska,28,55,83,36.961775213447424,46.038224786552576,3.9173718173668517,0.04778953604522673,0.7575393724545201
348,Selenoproteins,14,11,25,11.133064823327537,13.866935176672463,1.3310075906544792,0.24862604545923306,1.2575153582745036
349,Transcription Factor Brn-3C,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
350,Office Automation,0,4,4,1.781290371732406,2.218709628267594,3.211398822158207,0.07312694045586916,0.0
351,Muramic Acids,1,5,6,2.671935557598609,3.328064442401391,1.8861342963774483,0.16963857976490915,0.37426052329598314
352,Ectothiorhodospira shaposhnikovii,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
353,"Enterovirus D, Human",32,16,48,21.375484460788872,26.624515539211128,9.520545411430122,0.0020318418577782503,1.4970420931839326
354,Borderline Personality Disorder,131,266,397,176.7930693944413,220.2069306055587,21.38423880818821,3.7584823149564066e-06,0.7409792728227778
355,C-Reactive Protein,1161,1369,2530,1126.6661601207468,1403.3338398792532,1.8862924559610037,0.16962068919652762,1.0304738360789798
356,Splenic Rupture,10,15,25,11.133064823327537,13.866935176672463,0.20789990895956106,0.6484184368894876,0.8982252559103596
357,Cetrimonium,2,28,30,13.359677787993045,16.640322212006954,17.41388072340374,3.00622576867224e-05,0.14970420931839326
358,Benz(a)Anthracenes,2,3,5,2.2266129646655077,2.7733870353344923,0.04157998179191234,0.8384225011379765,0.8982252559103596
359,Ciliary Body,24,49,73,32.50854928411641,40.49145071588359,4.014883719333995,0.04510033326484718,0.7382673336249531
